UserID,ProductID,Rating,Timestamp
230,1932836489,2.0,1271376000
238815,1932836489,5.0,1195344000
862,1933622202,4.0,1246320000
30,1933622709,5.0,1405123200
388429,1933622709,5.0,1405123200
252,1933622709,5.0,1405209600
37440,1933622709,5.0,1405296000
555,1933622709,5.0,1365552000
1710,1933622709,5.0,1366070400
2210,1933622709,5.0,1359072000
606,1933622709,5.0,1353801600
2641,1933622709,5.0,1364688000
224857,1933622709,4.0,1369872000
1405,1933622709,5.0,1315008000
15478,1933622709,5.0,1370044800
218,1933622709,5.0,1328313600
288,1933622709,5.0,1309651200
65,1933622709,5.0,1381881600
19786,1933622709,5.0,1381017600
23279,1933622709,5.0,1288396800
232664,1933622709,5.0,1321833600
19590,1933622709,5.0,1342051200
345,1933622709,5.0,1379376000
28583,1933622709,5.0,1403740800
19913,1933622709,5.0,1363737600
162,1933622709,5.0,1357084800
1825,1933622709,5.0,1358553600
2128,1933622709,5.0,1291852800
313928,1933622709,5.0,1366156800
2013,1933622709,5.0,1381017600
835030,1933622709,5.0,1327449600
23650,1933622709,5.0,1346457600
73204,1933622709,5.0,1338336000
272,1933622709,4.0,1356652800
300,1933622709,5.0,1368230400
278,1933622709,4.0,1355702400
286,1933622709,5.0,1351641600
390,1933622709,5.0,1394841600
16899,1933622709,5.0,1388016000
2909,1933622709,5.0,1347753600
3786058,1933622709,4.0,1354492800
27,1933622709,5.0,1339545600
228,1933622709,2.0,1380240000
150077,1933622709,5.0,1353715200
2707,1933622709,5.0,1357344000
4040,1933622709,4.0,1357516800
281776,1933622709,5.0,1328745600
10138,1933622709,5.0,1356739200
9,1933622709,5.0,1318896000
1,1933622709,3.0,1398124800
29529,1933622709,5.0,1395014400
34791,1933622709,5.0,1371772800
283,1933622709,5.0,1404000000
27884,1933622709,5.0,1370908800
21185,1933622709,5.0,1374105600
12148,1933622709,5.0,1351468800
36,1933622709,5.0,1358035200
2360,1933622709,5.0,1365638400
2657900,1933622709,2.0,1312156800
1814,1933622709,4.0,1361232000
30,1933622709,5.0,1350518400
26190,1933622709,5.0,1314662400
176,1933622709,4.0,1309305600
103396,1933622709,3.0,1356393600
36,1933622709,5.0,1367107200
280,1933622709,1.0,1340236800
3651,1933622709,4.0,1362873600
1070840,1933622709,5.0,1363737600
14,1933622709,4.0,1355788800
553,1933622709,5.0,1363651200
2583084,1933622709,5.0,1345075200
2869316,1933622709,5.0,1357084800
2094,1933622709,5.0,1330214400
3880,1933622709,2.0,1336003200
1684,1933622709,5.0,1353456000
3029,1933622709,5.0,1360800000
266,1933622709,5.0,1352073600
248,1933622709,5.0,1304208000
38270900,1933622709,5.0,1364774400
88,1933622709,5.0,1358553600
124,1933622709,4.0,1354752000
25442,1933622709,5.0,1310342400
14206,1933622709,5.0,1353888000
13139431,1933622709,4.0,1404000000
48586,1933622709,5.0,1303171200
255269,1933622709,5.0,1387238400
56,1933622709,5.0,1334966400
36720,1933622709,5.0,1368230400
1002,1933622709,5.0,1358467200
1183547,1933622709,1.0,1344729600
35345,1933622709,5.0,1364947200
2374445,1933622709,5.0,1326499200
32,1933622709,4.0,1322438400
1702784,1933622709,5.0,1401840000
21236,1933622709,4.0,1403568000
223251,1933622709,4.0,1353110400
3,1933622709,5.0,1336694400
3192,1933622709,5.0,1310601600
29,1933622709,3.0,1379894400
20611,1933622709,5.0,1398124800
23457,1933622709,4.0,1378252800
29,1933622709,5.0,1317513600
204,1933622709,5.0,1346284800
94847,1933622709,5.0,1281052800
1805674,1933622709,5.0,1304380800
267,1933622709,5.0,1401148800
245,1933622709,5.0,1367712000
8128,1933622709,4.0,1343001600
106,1933622709,3.0,1345507200
9,1933622709,5.0,1399334400
340243,1933622709,1.0,1354579200
38525,1933622709,5.0,1326499200
14191,1933622709,5.0,1357603200
286,1933622709,4.0,1363824000
3748216,1933622709,4.0,1356220800
19058,1933622709,5.0,1352419200
166,1933622709,5.0,1361059200
8,1933622709,5.0,1388188800
187,1933622709,4.0,1384473600
37685,1933622709,5.0,1315440000
7831298,1933622709,5.0,1295740800
115252,1933622709,5.0,1363996800
313878,1933622709,2.0,1377648000
104,1933622709,5.0,1332806400
0,1933622709,5.0,1403222400
2495,1933622709,5.0,1373155200
2908,1933622709,5.0,1343347200
92,1933622709,5.0,1396310400
27276,1933622709,4.0,1319414400
3841,1933622709,5.0,1376092800
8983,1933622709,5.0,1337126400
6318,1933622709,5.0,1347580800
11622,1933622709,5.0,1352592000
394555,1933622709,5.0,1361318400
3623,1933622709,5.0,1395792000
1067,1933622709,1.0,1351296000
142207,1933622709,5.0,1347148800
11860,1933622709,5.0,1360627200
100814,1933622709,5.0,1276819200
03,1933622709,5.0,1389484800
1508,1933622709,5.0,1353456000
3656,1933622709,4.0,1399161600
5588,1933622709,4.0,1355529600
47060,1933622709,4.0,1404691200
8,1933622709,5.0,1371081600
2,1933622709,4.0,1396137600
6314,1933622709,4.0,1363046400
28415,1933622709,5.0,1349049600
34997,1933622709,5.0,1369180800
4,1933622709,5.0,1353974400
138146,1933622709,4.0,1342483200
79,1933622709,5.0,1319241600
229513,1933622709,4.0,1396828800
1363,1933622709,5.0,1356739200
1179,1933622709,5.0,1385856000
3695221,1933622709,1.0,1357171200
3427,1933622709,2.0,1322438400
3,1933622709,5.0,1357776000
364108,1933622709,5.0,1357689600
3176,1933622709,2.0,1399507200
2853539,1933622709,5.0,1373068800
15734,1933622709,5.0,1357689600
20328,1933622709,5.0,1293494400
2167,1933622709,5.0,1354665600
3057,1933622709,5.0,1361491200
378,1933622709,5.0,1367625600
84,1933622709,5.0,1318896000
3781,1933622709,5.0,1366675200
312,1933622709,5.0,1353628800
161,1933622709,5.0,1312416000
2,1933622709,4.0,1397088000
709,1933622709,5.0,1366588800
30446,1933622709,5.0,1352764800
262,1933622709,5.0,1399680000
25925,1933622709,5.0,1311811200
2567,1933622709,4.0,1362787200
103,1933622709,5.0,1341964800
320,1933622709,5.0,1365638400
2549,1933622709,5.0,1401580800
22839,1933622709,4.0,1389657600
39986,1933622709,4.0,1300233600
20473,1933622709,5.0,1400976000
22065,1933622709,5.0,1362960000
16838,1933622709,5.0,1366675200
293,1933622709,5.0,1340496000
1757,1933622709,4.0,1384560000
351,1933622709,4.0,1367452800
145,1933622709,5.0,1360972800
365379,1933622709,1.0,1353974400
1207,1933622709,5.0,1373414400
260,1933622709,5.0,1363737600
10637,1933622709,5.0,1330214400
33243,1933622709,5.0,1343347200
0,1933622709,5.0,1305244800
1,1933622709,5.0,1368144000
250227,1933622709,5.0,1401840000
128,1933622709,5.0,1309305600
11348164,1933622709,2.0,1320278400
1163,1933622709,5.0,1354838400
27939,1933622709,5.0,1343520000
3975690,1933622709,4.0,1358812800
565,1933622709,5.0,1343779200
142,1933622709,5.0,1359072000
128157,1933622709,5.0,1354924800
54966,1933622709,5.0,1340928000
349,1933622709,4.0,1337558400
1712,1933622709,5.0,1355875200
1,1933622709,5.0,1373932800
354394,1933622709,5.0,1359072000
9,1933622709,5.0,1395705600
2531890,1933622709,5.0,1354320000
1682,1933622709,1.0,1321833600
3001,1933622709,5.0,1300665600
1685,1933622709,5.0,1344470400
389,1933622709,5.0,1362787200
21361,1933622709,1.0,1383091200
13744661,1933622709,5.0,1357776000
20734,1933622709,4.0,1323734400
9,1933622709,4.0,1344902400
19876871,1933622709,4.0,1346284800
3961,1933622709,5.0,1371513600
11,1933622709,5.0,1392681600
3042006,1933622709,5.0,1362441600
202235,1933622709,5.0,1356566400
2580,1933622709,5.0,1357084800
1520751,1933622709,5.0,1353283200
14236091,1933622709,5.0,1326412800
28426,1933622709,4.0,1349827200
36542,1933622709,5.0,1341360000
1049773,1933622709,5.0,1307664000
3,1933622709,5.0,1328140800
337,1933622709,5.0,1355270400
30,1933622709,4.0,1377820800
228840,1933622709,5.0,1366848000
9400,1933622709,5.0,1322870400
13892,1933622709,5.0,1356393600
18673,1933622709,5.0,1347494400
358,1933622709,5.0,1375488000
26016,1933622709,1.0,1402012800
15103,1933622709,5.0,1323216000
39471,1933622709,5.0,1352332800
252,1933622709,5.0,1384387200
1632571,1933622709,5.0,1369612800
248936,1933622709,5.0,1375228800
2513,1933622709,5.0,1373500800
26,1933622709,5.0,1398038400
21,1933622709,4.0,1359676800
5095,1933622709,4.0,1316649600
313541,1933622709,5.0,1322524800
273,1933622709,5.0,1379808000
2686,1933622709,4.0,1349136000
242,1933622709,5.0,1355788800
3,1933622709,5.0,1311465600
150,1933622709,5.0,1355356800
30258,1933622709,5.0,1334534400
11685,1933622709,5.0,1260230400
2427,1933622709,4.0,1366243200
2174,1933622709,1.0,1386806400
59,1933622709,4.0,1382054400
2154045,1933622709,5.0,1344556800
2402,1933622709,5.0,1402099200
34,1933622709,5.0,1324771200
10323,1933622709,5.0,1324080000
26675,1933622709,3.0,1292112000
426,1933622709,5.0,1314403200
286,1933622709,5.0,1357516800
20605,1933622709,5.0,1366070400
4639,1933622709,5.0,1358899200
2486736,1933622709,5.0,1334016000
210,1933622709,5.0,1345680000
28,1933622709,5.0,1355529600
23901,1933622709,5.0,1372982400
2774,1933622709,5.0,1318809600
109,1933622709,5.0,1292198400
317253,1933622709,5.0,1400198400
13141,1933622709,5.0,1323043200
12,1933622709,4.0,1305417600
3874,1933622709,5.0,1360540800
74,1933622709,5.0,1350864000
87511,1933622709,5.0,1359763200
15274,1933622709,5.0,1384041600
150636,1933622709,4.0,1396224000
487,1933622709,4.0,1328832000
1273,1933622709,4.0,1287014400
5969988,1933622709,4.0,1303344000
13396,1933622709,3.0,1329091200
265371,1933622709,5.0,1317340800
10,1933622709,5.0,1355097600
394,1933622709,1.0,1250812800
311238,1933622709,5.0,1328227200
291792,1933622709,5.0,1264982400
14152,1933622709,3.0,1346630400
261,1933622709,1.0,1303430400
229976,1933622709,3.0,1323216000
1498226986,1933622709,4.0,1330992000
29199642,1933622709,5.0,1345248000
356612,1933622709,5.0,1366502400
28,1933622709,3.0,1328486400
46012,1933622709,5.0,1322179200
20,1933622709,5.0,1357171200
244,1933622709,2.0,1378080000
2733571,1933622709,2.0,1403913600
122,1935009192,5.0,1399334400
1381,1935009192,3.0,1360972800
1833,1935009192,5.0,1389225600
207768,1935009192,3.0,1389052800
1141590,1935009192,5.0,1380844800
2228804,1935009192,5.0,1365206400
2,1935009192,5.0,1369699200
31691,1935009192,5.0,1373414400
210,1935009192,5.0,1295308800
7869,1935009192,4.0,1394064000
1240,1935009192,5.0,1404172800
853,1935009192,5.0,1394582400
32372,1935009192,5.0,1345075200
2160,1935009192,5.0,1393459200
28336,1935009192,5.0,1392336000
639,1935009192,5.0,1368144000
34,1935009192,5.0,1378080000
28278,1935009192,5.0,1340841600
2339314,1935009192,4.0,1351987200
9857,1935009192,1.0,1377561600
2,1935009192,1.0,1389657600
3628,1935009192,5.0,1355097600
26322390,1935009192,5.0,1379808000
32999,1935009192,3.0,1324684800
173,1935009192,4.0,1399680000
38,1935009192,5.0,1384214400
2832,1935009192,5.0,1332633600
1875,1935009192,5.0,1359849600
50,1935009192,5.0,1368489600
14,1935009192,5.0,1351209600
333019,1935009192,5.0,1377043200
147413,1935009192,5.0,1393200000
14201,1935009192,5.0,1388361600
3117,1935009192,5.0,1385164800
7,1935009192,5.0,1383350400
16496,1935009192,2.0,1375488000
134198,1935009192,5.0,1401926400
1970,1935009192,4.0,1327795200
166525,1935009192,5.0,1363651200
356,1935009192,5.0,1385424000
26089,1935009192,5.0,1404604800
174551,1935009192,5.0,1367539200
7,1935009273,4.0,1386979200
25590,1935009273,3.0,1392336000
185250,1935009273,5.0,1396396800
142955,1935009273,4.0,1361836800
27,1935009273,5.0,1388793600
2,1935009273,2.0,1397952000
1246810,1935009273,5.0,1366156800
114152,1935009273,5.0,1279497600
3245,1935009273,5.0,1357257600
561725,1935009273,1.0,1327968000
1310,1935009273,5.0,1391644800
17119,1935009273,5.0,1388448000
1369,1935009273,5.0,1393632000
372,1935009273,5.0,1392422400
99,1935009273,5.0,1355356800
345,1935009273,5.0,1325116800
15900676,1935009273,5.0,1390003200
342,1935009273,4.0,1362960000
